"word","tag"
"雙胞胎","TOCFL 4"
"雙方","TOCFL 4"
"輸出","TOCFL 4"
"疏忽","TOCFL 4"
"稅","TOCFL 4"
"水分/水份","TOCFL 4"
"說服","TOCFL 4"
"睡眠","TOCFL 4"
"水災","TOCFL 4"
"書籍","TOCFL 4"
"熟練","TOCFL 4"
"數量","TOCFL 4"
"樹林","TOCFL 4"
"數目","TOCFL 4"
"順","TOCFL 4"
"順手","TOCFL 4"
"順序","TOCFL 4"
"說不定","TOCFL 4"
"碩士","TOCFL 4"
"暑期","TOCFL 4"
"熟人","TOCFL 4"
"輸入","TOCFL 4"
"屬於","TOCFL 4"
"死","TOCFL 4"
"絲","TOCFL 4"
"撕","TOCFL 4"
"四處","TOCFL 4"
"四方","TOCFL 4"
"四季","TOCFL 4"
"私立","TOCFL 4"
"私人","TOCFL 4"
"思索","TOCFL 4"
"死亡","TOCFL 4"
"飼養","TOCFL 4"
"四周","TOCFL 4"
"鬆","TOCFL 4"
"送行","TOCFL 4"
"俗","TOCFL 4"
"算起來","TOCFL 4"
"算是","TOCFL 4"
"算帳","TOCFL 4"
"俗話","TOCFL 4"
"俗話說","TOCFL 4"
"隨","TOCFL 4"
"碎","TOCFL 4"
"隨手","TOCFL 4"
"歲數","TOCFL 4"
"隨意","TOCFL 4"
"隨著","TOCFL 4"
"塑膠","TOCFL 4"
"損失","TOCFL 4"
"縮","TOCFL 4"
"縮短","TOCFL 4"
"縮水","TOCFL 4"
"素食","TOCFL 4"
"牠","TOCFL 4"
"踏","TOCFL 4"
"塌","TOCFL 4"
"太極拳","TOCFL 4"
"太空","TOCFL 4"
"抬頭","TOCFL 4"
"彈","TOCFL 4"
"探","TOCFL 4"
"趟","TOCFL 4"
"燙","TOCFL 4"
"湯圓","TOCFL 4"
"談判","TOCFL 4"
"探親","TOCFL 4"
"探討","TOCFL 4"
"攤位","TOCFL 4"
"毯子","TOCFL 4"
"攤子","TOCFL 4"
"套","TOCFL 4"
"逃","TOCFL 4"
"討","TOCFL 4"
"掏","TOCFL 4"
"逃避","TOCFL 4"
"陶瓷","TOCFL 4"
"淘氣","TOCFL 4"
"桃(子)","TOCFL 4"
"逃走","TOCFL 4"
"特別","TOCFL 4"
"特點","TOCFL 4"
"提","TOCFL 4"
"天才","TOCFL 4"
"天空","TOCFL 4"
"天然","TOCFL 4"
"天文","TOCFL 4"
"田野","TOCFL 4"
"天真","TOCFL 4"
"天主教","TOCFL 4"
"調","TOCFL 4"
"挑","TOCFL 4"
"跳高","TOCFL 4"
"挑選","TOCFL 4"
"跳遠","TOCFL 4"
"條約","TOCFL 4"
"調整","TOCFL 4"
"貼心","TOCFL 4"
"挺","TOCFL 4"
"停止","TOCFL 4"
"提起","TOCFL 4"
"提前","TOCFL 4"
"體溫","TOCFL 4"
"提醒","TOCFL 4"
"體驗","TOCFL 4"
"提早","TOCFL 4"
"通","TOCFL 4"
"同","TOCFL 4"
"銅","TOCFL 4"
"桶","TOCFL 4"
"同胞","TOCFL 4"
"通常","TOCFL 4"
"通過","TOCFL 4"
"統計","TOCFL 4"
"痛快","TOCFL 4"
"通信","TOCFL 4"
"通訊","TOCFL 4"
"統一","TOCFL 4"
"同志","TOCFL 4"
"統治","TOCFL 4"
"頭","TOCFL 4"
"透","TOCFL 4"
"偷/偷偷","TOCFL 4"
"透過","TOCFL 4"
"頭腦","TOCFL 4"
"投票","TOCFL 4"
"投入","TOCFL 4"
"投降","TOCFL 4"
"投資","TOCFL 4"
"吐","TOCFL 4"
"禿","TOCFL 4"
"團","TOCFL 4"
"團結","TOCFL 4"
"突出","TOCFL 4"
"圖畫","TOCFL 4"
"退","TOCFL 4"
"退出","TOCFL 4"
"推動","TOCFL 4"
"推翻","TOCFL 4"
"推廣","TOCFL 4"
"退回","TOCFL 4"
"途徑","TOCFL 4"
"吞","TOCFL 4"
"拖","TOCFL 4"
"妥當","TOCFL 4"
"托兒所","TOCFL 4"
"脫離","TOCFL 4"
"妥善","TOCFL 4"
"妥協","TOCFL 4"
"突破","TOCFL 4"
"圖書","TOCFL 4"
"圖章","TOCFL 4"
"挖","TOCFL 4"
"歪","TOCFL 4"
"外表","TOCFL 4"
"外部","TOCFL 4"
"外出","TOCFL 4"
"外地","TOCFL 4"
"外觀","TOCFL 4"
"外行","TOCFL 4"
"外匯","TOCFL 4"
"外交","TOCFL 4"
"外界","TOCFL 4"
"外科","TOCFL 4"
"彎","TOCFL 4"
"晚輩","TOCFL 4"
"完畢","TOCFL 4"
"望","TOCFL 4"
"往","TOCFL 4"
"完美","TOCFL 4"
"完善","TOCFL 4"
"玩笑","TOCFL 4"
"彎腰","TOCFL 4"
"完整","TOCFL 4"
"瓦斯","TOCFL 4"
"圍","TOCFL 4"
"未","TOCFL 4"
"尾巴/尾","TOCFL 4"
"違反","TOCFL 4"
"為何","TOCFL 4"
"維護","TOCFL 4"
"未婚","TOCFL 4"
"危機","TOCFL 4"
"味精","TOCFL 4"
"為難","TOCFL 4"
"委屈","TOCFL 4"
"衛生","TOCFL 4"
"維生素","TOCFL 4"
"維他命","TOCFL 4"
"委託","TOCFL 4"
"慰問","TOCFL 4"
"威脅","TOCFL 4"
"衛星","TOCFL 4"
"唯一","TOCFL 4"
"位於","TOCFL 4"
"委員","TOCFL 4"
"吻","TOCFL 4"
"穩","TOCFL 4"
"溫","TOCFL 4"
"溫和","TOCFL 4"
"文具","TOCFL 4"
"文憑","TOCFL 4"
"文物","TOCFL 4"
"文藝","TOCFL 4"
"握","TOCFL 4"
"勿","TOCFL 4"
"誤","TOCFL 4"
"霧","TOCFL 4"
"舞蹈","TOCFL 4"
"誤點","TOCFL 4"
"誤會","TOCFL 4"
"無可奈何","TOCFL 4"
"物理","TOCFL 4"
"無論","TOCFL 4"
"武器","TOCFL 4"
"無情","TOCFL 4"
"無數","TOCFL 4"
"武術","TOCFL 4"
"舞台/舞臺","TOCFL 4"
"舞廳","TOCFL 4"
"無限","TOCFL 4"
"無意","TOCFL 4"
"物質","TOCFL 4"
"系","TOCFL 4"
"吸","TOCFL 4"
"瞎","TOCFL 4"
"蝦(子)","TOCFL 4"
"下巴","TOCFL 4"
"下降","TOCFL 4"
"下來","TOCFL 4"
"蝦米","TOCFL 4"
"閒","TOCFL 4"
"嫌","TOCFL 4"
"現","TOCFL 4"
"鮮","TOCFL 4"
"現場","TOCFL 4"
"現成","TOCFL 4"
"顯得","TOCFL 4"
"相","TOCFL 4"
"巷(子)","TOCFL 4"
"象/大象","TOCFL 4"
"想不到","TOCFL 4"
"香腸","TOCFL 4"
"相處","TOCFL 4"
"鄉村","TOCFL 4"
"相當","TOCFL 4"
"相互","TOCFL 4"
"向來","TOCFL 4"
"項目","TOCFL 4"
"想念","TOCFL 4"
"相親","TOCFL 4"
"相親相愛","TOCFL 4"
"享受","TOCFL 4"
"相似","TOCFL 4"
"響應","TOCFL 4"
"享有","TOCFL 4"
"鮮花","TOCFL 4"
"現金","TOCFL 4"
"先進","TOCFL 4"
"羨慕","TOCFL 4"
"鮮奶","TOCFL 4"
"顯然","TOCFL 4"
"顯示","TOCFL 4"
"鮮血","TOCFL 4"
"限制","TOCFL 4"
"顯著","TOCFL 4"
"消","TOCFL 4"
"小便","TOCFL 4"
"校車","TOCFL 4"
"消除","TOCFL 4"
"曉得","TOCFL 4"
"小販","TOCFL 4"
"消費","TOCFL 4"
"消化","TOCFL 4"
"消極","TOCFL 4"
"效率","TOCFL 4"
"銷路","TOCFL 4"
"小麥","TOCFL 4"
"消滅","TOCFL 4"
"小氣","TOCFL 4"
"笑容","TOCFL 4"
"消失","TOCFL 4"
"銷售","TOCFL 4"
"小腿","TOCFL 4"
"消夜/宵夜","TOCFL 4"
"校友","TOCFL 4"
"小子","TOCFL 4"
"下棋","TOCFL 4"
"下去","TOCFL 4"
"下午茶","TOCFL 4"
"下游","TOCFL 4"
"細胞","TOCFL 4"
"斜","TOCFL 4"
"歇","TOCFL 4"
"血管","TOCFL 4"
"血型","TOCFL 4"
"血液","TOCFL 4"
"寫作","TOCFL 4"
"媳婦","TOCFL 4"
"細節","TOCFL 4"
"喜酒","TOCFL 4"
"喜劇","TOCFL 4"
"細菌","TOCFL 4"
"系列","TOCFL 4"
"行程","TOCFL 4"
"形成","TOCFL 4"
"行動","TOCFL 4"
"星光","TOCFL 4"
"行人","TOCFL 4"
"形式","TOCFL 4"
"形象","TOCFL 4"
"性質","TOCFL 4"
"形狀","TOCFL 4"
"信號","TOCFL 4"
"新郎","TOCFL 4"
"心靈","TOCFL 4"
"心目中","TOCFL 4"
"新娘","TOCFL 4"
"信任","TOCFL 4"
"心聲","TOCFL 4"
"新式","TOCFL 4"
"薪水","TOCFL 4"
"心跳","TOCFL 4"
"新興","TOCFL 4"
"信仰","TOCFL 4"
"信用","TOCFL 4"
"心臟","TOCFL 4"
"雄偉","TOCFL 4"
"吸取","TOCFL 4"
"吸食","TOCFL 4"
"休假","TOCFL 4"
"休閒","TOCFL 4"
"修正","TOCFL 4"
"細小","TOCFL 4"
"吸菸","TOCFL 4"
"西裝","TOCFL 4"
"許","TOCFL 4"
"懸","TOCFL 4"
"宣布/宣佈","TOCFL 4"
"宣傳","TOCFL 4"
"選手","TOCFL 4"
"靴(子)","TOCFL 4"
"雪花","TOCFL 4"
"學會","TOCFL 4"
"削減","TOCFL 4"
"學歷","TOCFL 4"
"學術","TOCFL 4"
"學位","TOCFL 4"
"學業","TOCFL 4"
"學者","TOCFL 4"
"尋","TOCFL 4"
"循環","TOCFL 4"
"迅速","TOCFL 4"
"許願","TOCFL 4"
"須知","TOCFL 4"
"壓","TOCFL 4"
"壓力","TOCFL 4"
"煙/菸","TOCFL 4"
"沿","TOCFL 4"
"嚴","TOCFL 4"
"鹽巴","TOCFL 4"
"延長","TOCFL 4"
"演唱","TOCFL 4"
"癢","TOCFL 4"
"掩蓋","TOCFL 4"
"嚴格","TOCFL 4"
"樣品","TOCFL 4"
"氧氣","TOCFL 4"
"宴會","TOCFL 4"
"研究所","TOCFL 4"
"嚴肅","TOCFL 4"
"厭惡","TOCFL 4"
"演奏","TOCFL 4"
"搖","TOCFL 4"
"喲","TOCFL 4"
"腰","TOCFL 4"
"搖擺","TOCFL 4"
"要不","TOCFL 4"
"藥方","TOCFL 4"
"要好","TOCFL 4"
"要命","TOCFL 4"
"藥水","TOCFL 4"
"搖頭","TOCFL 4"
"藥物","TOCFL 4"
"壓迫","TOCFL 4"
"野","TOCFL 4"
"葉(子)","TOCFL 4"
"夜景","TOCFL 4"
"野獸","TOCFL 4"
"業務","TOCFL 4"
"野心","TOCFL 4"
"業餘","TOCFL 4"
"乙","TOCFL 4"
"以","TOCFL 4"
"移","TOCFL 4"
"易","TOCFL 4"
"億","TOCFL 4"
"醫","TOCFL 4"
"一般而言","TOCFL 4"
"以便","TOCFL 4"
"一帶","TOCFL 4"
"一旦","TOCFL 4"
"一大早","TOCFL 4"
"移動","TOCFL 4"
"議會","TOCFL 4"
"已婚","TOCFL 4"
"依據","TOCFL 4"
"一口氣","TOCFL 4"
"一面","TOCFL 4"
"移民","TOCFL 4"
"銀","TOCFL 4"
"印","TOCFL 4"
"飲","TOCFL 4"
"因而","TOCFL 4"
"引發","TOCFL 4"
"硬","TOCFL 4"
"影(子)","TOCFL 4"
"影本","TOCFL 4"
"應當","TOCFL 4"
"贏得","TOCFL 4"
"嬰兒","TOCFL 4"
"應付","TOCFL 4"
"迎接","TOCFL 4"
"英雄","TOCFL 4"
"營養","TOCFL 4"
"應邀","TOCFL 4"
"營業","TOCFL 4"
"影印","TOCFL 4"
"應用","TOCFL 4"
"飲食","TOCFL 4"
"印刷","TOCFL 4"
"因素","TOCFL 4"
"印象","TOCFL 4"
"印章","TOCFL 4"
"一旁","TOCFL 4"
"儀器","TOCFL 4"
"一齊","TOCFL 4"
"依然","TOCFL 4"
"衣裳","TOCFL 4"
"儀式","TOCFL 4"
"意識","TOCFL 4"
"一天到晚","TOCFL 4"
"意外","TOCFL 4"
"以往","TOCFL 4"
"疑問","TOCFL 4"
"義務","TOCFL 4"
"醫學","TOCFL 4"
"一一","TOCFL 4"
"意願","TOCFL 4"
"一再","TOCFL 4"
"意志","TOCFL 4"
"一致","TOCFL 4"
"擁抱","TOCFL 4"
"用不著","TOCFL 4"
"用處","TOCFL 4"
"用得著","TOCFL 4"
"擁護","TOCFL 4"
"擁擠","TOCFL 4"
"用具","TOCFL 4"
"用力","TOCFL 4"
"勇氣","TOCFL 4"
"用心","TOCFL 4"
"由","TOCFL 4"
"油","TOCFL 4"
"郵差","TOCFL 4"
"有關","TOCFL 4"
"友好","TOCFL 4"
"優惠","TOCFL 4"
"有力","TOCFL 4"
"有利","TOCFL 4"
"優良","TOCFL 4"
"優美","TOCFL 4"
"油膩","TOCFL 4"
"有些","TOCFL 4"
"遊行","TOCFL 4"
"猶豫","TOCFL 4"
"憂鬱","TOCFL 4"
"優越","TOCFL 4"
"遇","TOCFL 4"
"願","TOCFL 4"
"原本","TOCFL 4"
"遠大","TOCFL 4"
"元旦","TOCFL 4"
"緣故","TOCFL 4"
"原來","TOCFL 4"
"原理","TOCFL 4"
"原料","TOCFL 4"
"圓滿","TOCFL 4"
"原始","TOCFL 4"
"冤枉","TOCFL 4"
"原先","TOCFL 4"
"圓形","TOCFL 4"
"原則","TOCFL 4"
"原則上","TOCFL 4"
"原子筆","TOCFL 4"
"預報","TOCFL 4"
"語調","TOCFL 4"
"預定","TOCFL 4"
"預訂","TOCFL 4"
"月分","TOCFL 4"
"月光","TOCFL 4"
"月球","TOCFL 4"
"預計","TOCFL 4"
"遇見","TOCFL 4"
"娛樂","TOCFL 4"
"暈","TOCFL 4"
"運輸","TOCFL 4"
"運送","TOCFL 4"
"允許","TOCFL 4"
"運用","TOCFL 4"
"運轉","TOCFL 4"
"與其","TOCFL 4"
"語氣","TOCFL 4"
"預算","TOCFL 4"
"預先/預","TOCFL 4"
"語音","TOCFL 4"
"砸","TOCFL 4"
"雜","TOCFL 4"
"載","TOCFL 4"
"再度","TOCFL 4"
"災害","TOCFL 4"
"在乎","TOCFL 4"
"災難","TOCFL 4"
"再三","TOCFL 4"
"再說","TOCFL 4"
"贊成","TOCFL 4"
"葬禮","TOCFL 4"
"讚美","TOCFL 4"
"咱們","TOCFL 4"
"贊同","TOCFL 4"
"造","TOCFL 4"
"糟","TOCFL 4"
"早晨","TOCFL 4"
"遭到","TOCFL 4"
"糟糕","TOCFL 4"
"造句","TOCFL 4"
"遭受","TOCFL 4"
"早晚","TOCFL 4"
"早已","TOCFL 4"
"遭遇","TOCFL 4"
"則","TOCFL 4"
"怎","TOCFL 4"
"贈","TOCFL 4"
"贈品","TOCFL 4"
"贈送","TOCFL 4"
"增長","TOCFL 4"
"窄","TOCFL 4"
"占/佔","TOCFL 4"
"戰場","TOCFL 4"
"展出","TOCFL 4"
"漲","TOCFL 4"
"張","TOCFL 4"
"章","TOCFL 4"
"長輩","TOCFL 4"
"帳單","TOCFL 4"
"丈夫","TOCFL 4"
"漲價","TOCFL 4"
"張開","TOCFL 4"
"掌聲","TOCFL 4"
"展開","TOCFL 4"
"展覽","TOCFL 4"
"展示","TOCFL 4"
"占有/佔有","TOCFL 4"
"站住","TOCFL 4"
"照","TOCFL 4"
"照常","TOCFL 4"
"招呼","TOCFL 4"
"召開","TOCFL 4"
"招手","TOCFL 4"
"折","TOCFL 4"
"者","TOCFL 4"
"折合","TOCFL 4"
"折扣","TOCFL 4"
"折磨","TOCFL 4"
"陣","TOCFL 4"
"針","TOCFL 4"
"震動","TOCFL 4"
"針對","TOCFL 4"
"正","TOCFL 4"
"整","TOCFL 4"
"爭","TOCFL 4"
"睜","TOCFL 4"
"政策","TOCFL 4"
"政黨","TOCFL 4"
"正方形","TOCFL 4"
"政府","TOCFL 4"
"正規","TOCFL 4"
"證件","TOCFL 4"
"整潔","TOCFL 4"
"正經","TOCFL 4"
"證據","TOCFL 4"
"爭論","TOCFL 4"
"正面","TOCFL 4"
"證明","TOCFL 4"
"徵求","TOCFL 4"
"爭取","TOCFL 4"
"證實","TOCFL 4"
"整數","TOCFL 4"
"整體","TOCFL 4"
"正月","TOCFL 4"
"症狀","TOCFL 4"
"偵探","TOCFL 4"
"珍惜","TOCFL 4"
"真心","TOCFL 4"
"珍珠","TOCFL 4"
"陣子","TOCFL 4"
"只","TOCFL 4"
"止","TOCFL 4"
"直","TOCFL 4"
"值","TOCFL 4"
"擲","TOCFL 4"
"治","TOCFL 4"
"至","TOCFL 4"
"之","TOCFL 4"
"支持","TOCFL 4"
"指出","TOCFL 4"
"支出","TOCFL 4"
"指導","TOCFL 4"
"制定/制訂","TOCFL 4"
"指定","TOCFL 4"
"之間","TOCFL 4"
"之類","TOCFL 4"
"支票","TOCFL 4"
"志氣","TOCFL 4"
"只是","TOCFL 4"
"指示","TOCFL 4"
"職位","TOCFL 4"
"直線","TOCFL 4"
"執行","TOCFL 4"
"秩序","TOCFL 4"
"志願","TOCFL 4"
"支援","TOCFL 4"
"製造/製","TOCFL 4"
"指責","TOCFL 4"
"紙張","TOCFL 4"
"制止","TOCFL 4"
"製作","TOCFL 4"
"中","TOCFL 4"
"重","TOCFL 4"
"腫","TOCFL 4"
"中","TOCFL 4"
"重大","TOCFL 4"
"中毒","TOCFL 4"
"中級","TOCFL 4"
"種類","TOCFL 4"
"重量","TOCFL 4"
"中年","TOCFL 4"
"重傷","TOCFL 4"
"中途","TOCFL 4"
"重心","TOCFL 4"
"中央","TOCFL 4"
"中藥","TOCFL 4"
"種子","TOCFL 4"
"種族","TOCFL 4"
"州","TOCFL 4"
"周","TOCFL 4"
"週","TOCFL 4"
"粥","TOCFL 4"
"周到","TOCFL 4"
"竹(子)","TOCFL 4"
"賺","TOCFL 4"
"轉","TOCFL 4"
"轉變","TOCFL 4"
"轉播","TOCFL 4"
"轉達","TOCFL 4"
"壯","TOCFL 4"
"撞","TOCFL 4"
"轉告","TOCFL 4"
"狀況","TOCFL 4"
"裝飾","TOCFL 4"
"轉機","TOCFL 4"
"專家","TOCFL 4"
"專利","TOCFL 4"
"專門","TOCFL 4"
"專人","TOCFL 4"
"轉身","TOCFL 4"
"轉向","TOCFL 4"
"專業","TOCFL 4"
"主辦","TOCFL 4"
"註冊","TOCFL 4"
"主持","TOCFL 4"
"主觀","TOCFL 4"
"祝賀","TOCFL 4"
"住戶","TOCFL 4"
"追","TOCFL 4"
"逐漸","TOCFL 4"
"主角","TOCFL 4"
"准","TOCFL 4"
"準","TOCFL 4"
"准考證/准考証","TOCFL 4"
"準確","TOCFL 4"
"捉","TOCFL 4"
"桌","TOCFL 4"
"注射","TOCFL 4"
"主席","TOCFL 4"
"住院","TOCFL 4"
"住宅","TOCFL 4"
"主張","TOCFL 4"
"紫","TOCFL 4"
"資本","TOCFL 4"
"資格","TOCFL 4"
"資金","TOCFL 4"
"自來水","TOCFL 4"
"字幕","TOCFL 4"
"字母","TOCFL 4"
"子女","TOCFL 4"
"自然","TOCFL 4"
"自私","TOCFL 4"
"自我","TOCFL 4"
"自信","TOCFL 4"
"資訊","TOCFL 4"
"自願","TOCFL 4"
"自主","TOCFL 4"
"總共","TOCFL 4"
"綜合","TOCFL 4"
"總理","TOCFL 4"
"走道","TOCFL 4"
"走私","TOCFL 4"
"足","TOCFL 4"
"組","TOCFL 4"
"阻礙","TOCFL 4"
"鑽","TOCFL 4"
"鑽石","TOCFL 4"
"足夠","TOCFL 4"
"祖國","TOCFL 4"
"罪","TOCFL 4"
"最少","TOCFL 4"
"遵守","TOCFL 4"
"尊重","TOCFL 4"
"作家","TOCFL 4"
"做客/作客","TOCFL 4"
"作為","TOCFL 4"
"作用","TOCFL 4"
"足以","TOCFL 4"
"阻止","TOCFL 4"
"組織","TOCFL 4"
"挨","TOCFL 5"
"欸","TOCFL 5"
"愛戴","TOCFL 5"
"愛國","TOCFL 5"
"愛滋病","TOCFL 5"
"安頓","TOCFL 5"
"安撫","TOCFL 5"
"安寧","TOCFL 5"
"安詳","TOCFL 5"
"安置","TOCFL 5"
"暗暗","TOCFL 5"
"案件","TOCFL 5"
"案情","TOCFL 5"
"按摩","TOCFL 5"
"昂貴","TOCFL 5"
"奧妙","TOCFL 5"
"懊惱","TOCFL 5"
"八卦","TOCFL 5"
"八字","TOCFL 5"
"把持","TOCFL 5"
"把手","TOCFL 5"
"白皮書","TOCFL 5"
"拜會","TOCFL 5"
"頒發/頒","TOCFL 5"
"頒獎","TOCFL 5"
"辦案","TOCFL 5"
"半島","TOCFL 5"
"半導體","TOCFL 5"
"幫","TOCFL 5"
"綁","TOCFL 5"
"包袱","TOCFL 5"
"包圍","TOCFL 5"
"寶貝","TOCFL 5"
"寶石","TOCFL 5"
"飽和","TOCFL 5"
"飽滿","TOCFL 5"
"保安","TOCFL 5"
"保管","TOCFL 5"
"保齡球","TOCFL 5"
"保姆","TOCFL 5"
"保全","TOCFL 5"
"保險","TOCFL 5"
"保佑","TOCFL 5"
"保重","TOCFL 5"
"報案","TOCFL 5"
"報表","TOCFL 5"
"報酬","TOCFL 5"
"報復","TOCFL 5"
"報關","TOCFL 5"
"報價","TOCFL 5"
"報刊","TOCFL 5"
"報應","TOCFL 5"
"報章","TOCFL 5"
"暴雨","TOCFL 5"
"爆發","TOCFL 5"
"抱負","TOCFL 5"
"碑","TOCFL 5"
"悲哀","TOCFL 5"
"悲觀","TOCFL 5"
"貝殼","TOCFL 5"
"倍數","TOCFL 5"
"背誦","TOCFL 5"
"奔騰","TOCFL 5"
"本","TOCFL 5"
"本事","TOCFL 5"
"本位","TOCFL 5"
"本性","TOCFL 5"
"本質","TOCFL 5"
"崩潰","TOCFL 5"
"甭","TOCFL 5"
"敝","TOCFL 5"
"必","TOCFL 5"
"編輯","TOCFL 5"
"編寫","TOCFL 5"
"編織","TOCFL 5"
"編制","TOCFL 5"
"編製","TOCFL 5"
"邊界","TOCFL 5"
"邊緣","TOCFL 5"
"貶","TOCFL 5"
"貶值","TOCFL 5"
"匾額","TOCFL 5"
"辨認","TOCFL 5"
"辨識","TOCFL 5"
"辯","TOCFL 5"
"辯護","TOCFL 5"
"辯論","TOCFL 5"
"變革","TOCFL 5"
"變遷","TOCFL 5"
"變通","TOCFL 5"
"變形","TOCFL 5"
"標籤","TOCFL 5"
"標語","TOCFL 5"
"表白","TOCFL 5"
"表明","TOCFL 5"
"鼻孔","TOCFL 5"
"筆錄","TOCFL 5"
"筆友","TOCFL 5"
"比率","TOCFL 5"
"比擬","TOCFL 5"
"比喻","TOCFL 5"
"比重","TOCFL 5"
"必備","TOCFL 5"
"必定","TOCFL 5"
"必然","TOCFL 5"
"閉幕","TOCFL 5"
"閉塞","TOCFL 5"
"避難","TOCFL 5"
"避孕","TOCFL 5"
"畢生","TOCFL 5"
"幣值","TOCFL 5"
"憋","TOCFL 5"
"別","TOCFL 5"
"別墅","TOCFL 5"
"兵","TOCFL 5"
"賓館","TOCFL 5"
"柄","TOCFL 5"
"並列","TOCFL 5"
"並重","TOCFL 5"
"併發","TOCFL 5"
"病床","TOCFL 5"
"病菌","TOCFL 5"
"病患","TOCFL 5"
"波","TOCFL 5"
"波及","TOCFL 5"
"波浪","TOCFL 5"
"剝","TOCFL 5"
"剝削","TOCFL 5"
"搏鬥","TOCFL 5"
"播出","TOCFL 5"
"補給","TOCFL 5"
"補救","TOCFL 5"
"哺乳動物","TOCFL 5"
"不便","TOCFL 5"
"不得","TOCFL 5"
"不等","TOCFL 5"
"不動產","TOCFL 5"
"不法","TOCFL 5"
"不凡","TOCFL 5"
"不妨","TOCFL 5"
"不公","TOCFL 5"
"不及","TOCFL 5"
"不禁","TOCFL 5"
"不堪","TOCFL 5"
"不力","TOCFL 5"
"不料","TOCFL 5"
"不免","TOCFL 5"
"不容","TOCFL 5"
"不時","TOCFL 5"
"不惜","TOCFL 5"
"不下","TOCFL 5"
"不肖","TOCFL 5"
"不懈","TOCFL 5"
"不再","TOCFL 5"
"不致","TOCFL 5"
"不知不覺","TOCFL 5"
"不至於/不致於","TOCFL 5"
"部落","TOCFL 5"
"部署","TOCFL 5"
"步調","TOCFL 5"
"步驟","TOCFL 5"
"猜測","TOCFL 5"
"猜忌","TOCFL 5"
"猜想","TOCFL 5"
"裁縫","TOCFL 5"
"裁減","TOCFL 5"
"財團","TOCFL 5"
"財政","TOCFL 5"
"才智","TOCFL 5"
"採訪","TOCFL 5"
"採光","TOCFL 5"
"採納","TOCFL 5"
"採取","TOCFL 5"
"彩繪","TOCFL 5"
"餐具","TOCFL 5"
"參謀","TOCFL 5"
"殘暴","TOCFL 5"
"殘酷","TOCFL 5"
"殘殺","TOCFL 5"
"慘重","TOCFL 5"
"燦爛","TOCFL 5"
"蒼白","TOCFL 5"
"蒼蠅","TOCFL 5"
"操縱","TOCFL 5"
"草案","TOCFL 5"
"草叢","TOCFL 5"
"草率","TOCFL 5"
"草藥","TOCFL 5"
"測","TOCFL 5"
"策畫/策劃","TOCFL 5"
"差額","TOCFL 5"
"插曲","TOCFL 5"
"插嘴","TOCFL 5"
"茶具","TOCFL 5"
"察覺","TOCFL 5"
"查明","TOCFL 5"
"蟬","TOCFL 5"
"饞","TOCFL 5"
"潺潺","TOCFL 5"
"猖獗","TOCFL 5"
"腸(子)","TOCFL 5"
"長遠","TOCFL 5"
"場次","TOCFL 5"
"場面","TOCFL 5"
"倡導","TOCFL 5"
"唱腔","TOCFL 5"
"暢銷","TOCFL 5"
"產物","TOCFL 5"
"產值","TOCFL 5"
"超速","TOCFL 5"
"超脫","TOCFL 5"
"抄襲","TOCFL 5"
"吵嘴","TOCFL 5"
"車輛","TOCFL 5"
"車廂","TOCFL 5"
"撤回","TOCFL 5"
"撤銷","TOCFL 5"
"沉默/沈默","TOCFL 5"
"沉思","TOCFL 5"
"沉重/沈重","TOCFL 5"
"塵土","TOCFL 5"
"呈","TOCFL 5"
"乘","TOCFL 5"
"承包","TOCFL 5"
"承擔","TOCFL 5"
"承諾","TOCFL 5"
"成敗","TOCFL 5"
"成見","TOCFL 5"
"成就","TOCFL 5"
"成品","TOCFL 5"
"成全","TOCFL 5"
"成效","TOCFL 5"
"成衣","TOCFL 5"
"成員","TOCFL 5"
"成長","TOCFL 5"
"稱號","TOCFL 5"
"稱呼","TOCFL 5"
"撐腰","TOCFL 5"
"程式","TOCFL 5"
"呈獻","TOCFL 5"
"誠心","TOCFL 5"
"誠心誠意","TOCFL 5"
"誠摯","TOCFL 5"
"稱","TOCFL 5"
"吃驚","TOCFL 5"
"吃苦","TOCFL 5"
"吃力","TOCFL 5"
"持","TOCFL 5"
"持久","TOCFL 5"
"持平","TOCFL 5"
"池(子)","TOCFL 5"
"遲鈍","TOCFL 5"
"充斥","TOCFL 5"
"充裕","TOCFL 5"
"沖淡","TOCFL 5"
"沖天","TOCFL 5"
"衝動","TOCFL 5"
"衝擊","TOCFL 5"
"憧憬","TOCFL 5"
"重疊","TOCFL 5"
"崇尚","TOCFL 5"
"寵愛","TOCFL 5"
"寵物","TOCFL 5"
"抽查","TOCFL 5"
"抽空","TOCFL 5"
"抽象","TOCFL 5"
"抽樣","TOCFL 5"
"仇","TOCFL 5"
"仇恨","TOCFL 5"
"稠密","TOCFL 5"
"出超","TOCFL 5"
"出錯","TOCFL 5"
"出發點","TOCFL 5"
"出局","TOCFL 5"
"出力","TOCFL 5"
"出路","TOCFL 5"
"出馬","TOCFL 5"
"出賣","TOCFL 5"
"出面","TOCFL 5"
"出名","TOCFL 5"
"出品","TOCFL 5"
"出示","TOCFL 5"
"出手","TOCFL 5"
"出頭","TOCFL 5"
"出土","TOCFL 5"
"出息(˙ㄒㄧ)","TOCFL 5"
"出血","TOCFL 5"
"初期","TOCFL 5"
"儲備","TOCFL 5"
"除此之外","TOCFL 5"
